Sl,Station_Names,Year,Month,Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Station_Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period,Flood?
20267,Teknaf,1990,12,29,17.4,15,73,0.6,0.9,8.7,41998,734765.4,308914.1,20.87,92.26,4,1990.12,
20268,Teknaf,1991,1,28,16.8,0,71,0.8,0.4,9.4,41998,734765.4,308914.1,20.87,92.26,4,1991.01,
20269,Teknaf,1991,2,34.5,17.6,0,68,1.5,0.2,9.6,41998,734765.4,308914.1,20.87,92.26,4,1991.02,
20270,Teknaf,1991,3,36.6,22.4,0,70,1.1,0.7,9.2,41998,734765.4,308914.1,20.87,92.26,4,1991.03,
20271,Teknaf,1991,4,36,24.9,103,75,1.6,3,8.3,41998,734765.4,308914.1,20.87,92.26,4,1991.04,
20272,Teknaf,1991,5,33,25.6,28,78,1.2,5.4,7.4,41998,734765.4,308914.1,20.87,92.26,4,1991.05,
20273,Teknaf,1991,6,33.8,25.5,1269,90,1.8,7.2,2.7,41998,734765.4,308914.1,20.87,92.26,4,1991.06,1
20274,Teknaf,1991,7,32,25.3,1428,90,1.2,7.4,2.3,41998,734765.4,308914.1,20.87,92.26,4,1991.07,1
20275,Teknaf,1991,8,32,25.1,1261,90,0.8,7.4,2.9,41998,734765.4,308914.1,20.87,92.26,4,1991.08,1
20276,Teknaf,1991,9,33.6,25.1,431,88,0.3,6.6,4.2,41998,734765.4,308914.1,20.87,92.26,4,1991.09,1
20277,Teknaf,1991,10,34,24.8,377,84,0.7,5.2,6.7,41998,734765.4,308914.1,20.87,92.26,4,1991.1,
20278,Teknaf,1991,11,31.5,20.3,74,74,0.5,1.9,7.5,41998,734765.4,308914.1,20.87,92.26,4,1991.11,
20279,Teknaf,1991,12,29.8,16.5,0,69,0.6,0.7,8.3,41998,734765.4,308914.1,20.87,92.26,4,1991.12,
20280,Teknaf,1992,1,29.7,14.4,0,80,0.5,0.3,8.4,41998,734765.4,308914.1,20.87,92.26,4,1992.01,
20281,Teknaf,1992,2,28.7,18.3,71,93,0.8,2.3,6.1,41998,734765.4,308914.1,20.87,92.26,4,1992.02,
20282,Teknaf,1992,3,31.7,21.6,0,87,0.4,1.1,8.1,41998,734765.4,308914.1,20.87,92.26,4,1992.03,
20283,Teknaf,1992,4,34.5,24.8,0,77,0.7,2.7,8.1,41998,734765.4,308914.1,20.87,92.26,4,1992.04,
20284,Teknaf,1992,5,34,24.8,242,92,0.7,4.4,7.6,41998,734765.4,308914.1,20.87,92.26,4,1992.05,
20285,Teknaf,1992,6,34,25.7,807,90,1,5.8,5.4,41998,734765.4,308914.1,20.87,92.26,4,1992.06,1
20286,Teknaf,1992,7,31.5,25,1018,89,1,7.2,2.6,41998,734765.4,308914.1,20.87,92.26,4,1992.07,1
20287,Teknaf,1992,8,34.2,25.3,704,88,1.1,6.6,4,41998,734765.4,308914.1,20.87,92.26,4,1992.08,1
20288,Teknaf,1992,9,32.4,25.2,360,87,0.5,5.6,5,41998,734765.4,308914.1,20.87,92.26,4,1992.09,
20289,Teknaf,1992,10,34,23.9,436,84,0.7,3.4,7,41998,734765.4,308914.1,20.87,92.26,4,1992.1,1
20290,Teknaf,1992,11,31.8,21.7,58,81,0.5,3.5,6.1,41998,734765.4,308914.1,20.87,92.26,4,1992.11,
20291,Teknaf,1992,12,28.4,16.1,5,75,0.3,0.6,8.7,41998,734765.4,308914.1,20.87,92.26,4,1992.12,
20292,Teknaf,1993,1,28.5,15,1,79,0.8,0.1,8.5,41998,734765.4,308914.1,20.87,92.26,4,1993.01,
20293,Teknaf,1993,2,31.5,16.9,85,73,0.7,1.2,8.2,41998,734765.4,308914.1,20.87,92.26,4,1993.02,
20294,Teknaf,1993,3,33,19.6,94,70,1.4,1.6,8.1,41998,734765.4,308914.1,20.87,92.26,4,1993.03,
20295,Teknaf,1993,4,35.4,22.7,49,78,1.1,1.5,9.5,41998,734765.4,308914.1,20.87,92.26,4,1993.04,
20296,Teknaf,1993,5,33.2,24.2,526,80,1,4.4,7.8,41998,734765.4,308914.1,20.87,92.26,4,1993.05,1
20297,Teknaf,1993,6,33.5,25,1331,89,0.7,5.8,3.2,41998,734765.4,308914.1,20.87,92.26,4,1993.06,1
20298,Teknaf,1993,7,32.5,25.5,702,89,1.1,6,3.2,41998,734765.4,308914.1,20.87,92.26,4,1993.07,1
20299,Teknaf,1993,8,31.2,24.7,1335,91,0.9,6.6,2.2,41998,734765.4,308914.1,20.87,92.26,4,1993.08,1
20300,Teknaf,1993,9,32,25.1,350,87,0.8,5.2,5.4,41998,734765.4,308914.1,20.87,92.26,4,1993.09,
20301,Teknaf,1993,10,33.2,24.7,128,83,0.6,2.9,7.6,41998,734765.4,308914.1,20.87,92.26,4,1993.1,
20302,Teknaf,1993,11,32,20,2,74,0.8,1.3,7.1,41998,734765.4,308914.1,20.87,92.26,4,1993.11,
20303,Teknaf,1993,12,30.6,16.8,0,71,0.5,0.8,9.3,41998,734765.4,308914.1,20.87,92.26,4,1993.12,
20304,Teknaf,1994,1,31.3,15.2,0,65,0.9,0.3,9.1,41998,734765.4,308914.1,20.87,92.26,4,1994.01,
20305,Teknaf,1994,2,33.2,17,0,58,1.7,0.7,8.9,41998,734765.4,308914.1,20.87,92.26,4,1994.02,
20306,Teknaf,1994,3,35.7,21.2,121,74,1,2,8,41998,734765.4,308914.1,20.87,92.26,4,1994.03,
20307,Teknaf,1994,4,36,23.8,129,78,1.1,2.2,9.2,41998,734765.4,308914.1,20.87,92.26,4,1994.04,
20308,Teknaf,1994,5,34.1,25.3,403,82,1.3,3.4,8.3,41998,734765.4,308914.1,20.87,92.26,4,1994.05,
20309,Teknaf,1994,6,34,25.2,1446,91,1.3,6.8,1.7,41998,734765.4,308914.1,20.87,92.26,4,1994.06,1
20310,Teknaf,1994,7,33,24.7,1475,92,1.7,6.8,1.8,41998,734765.4,308914.1,20.87,92.26,4,1994.07,1
20311,Teknaf,1994,8,32.3,22.5,1017,90,1.9,6.3,4.2,41998,734765.4,308914.1,20.87,92.26,4,1994.08,1
20312,Teknaf,1994,9,32.8,22.9,425,86,1.3,4.5,5.2,41998,734765.4,308914.1,20.87,92.26,4,1994.09,1
20313,Teknaf,1994,10,33.4,22.4,129,82,0.6,3.1,7.1,41998,734765.4,308914.1,20.87,92.26,4,1994.1,
20314,Teknaf,1994,11,32.4,16.9,70,76,0.7,2.5,7.8,41998,734765.4,308914.1,20.87,92.26,4,1994.11,
20315,Teknaf,1994,12,29.2,15.8,1,65,0.7,0.6,8,41998,734765.4,308914.1,20.87,92.26,4,1994.12,
20316,Teknaf,1995,1,30.2,14.5,0,62,1.3,0.8,9.3,41998,734765.4,308914.1,20.87,92.26,4,1995.01,
20317,Teknaf,1995,2,31,16,3,71,1.1,0.7,9,41998,734765.4,308914.1,20.87,92.26,4,1995.02,
20318,Teknaf,1995,3,36.2,20.8,1,65,1.8,0.9,10.2,41998,734765.4,308914.1,20.87,92.26,4,1995.03,
20319,Teknaf,1995,4,35,24,63,80,0.9,1.8,9.4,41998,734765.4,308914.1,20.87,92.26,4,1995.04,
20320,Teknaf,1995,5,34,26.7,278,82,1.2,4.3,6.5,41998,734765.4,308914.1,20.87,92.26,4,1995.05,
20321,Teknaf,1995,6,33,25.8,1116,89,1.5,6.4,2.1,41998,734765.4,308914.1,20.87,92.26,4,1995.06,1
20322,Teknaf,1995,7,32.2,25.5,1214,91,1.2,6.8,1.9,41998,734765.4,308914.1,20.87,92.26,4,1995.07,1
20323,Teknaf,1995,8,33.3,25.8,622,89,0.8,6.2,4.1,41998,734765.4,308914.1,20.87,92.26,4,1995.08,1
20324,Teknaf,1995,9,33.4,25.4,563,88,0.8,5.2,4.1,41998,734765.4,308914.1,20.87,92.26,4,1995.09,1
20325,Teknaf,1995,10,33.6,25.2,47,83,0.5,3.3,7.5,41998,734765.4,308914.1,20.87,92.26,4,1995.1,
20326,Teknaf,1995,11,34,22.9,365,83,0.8,4.4,5.2,41998,734765.4,308914.1,20.87,92.26,4,1995.11,
20327,Teknaf,1995,12,29.5,16.9,0,69,0.4,0.2,9.4,41998,734765.4,308914.1,20.87,92.26,4,1995.12,
20328,Teknaf,1996,1,29,15.6,0,66,1,0.1,9.2,41998,734765.4,308914.1,20.87,92.26,4,1996.01,
20329,Teknaf,1996,2,32.5,16.8,88,76,1,0.6,8.7,41998,734765.4,308914.1,20.87,92.26,4,1996.02,
20330,Teknaf,1996,3,31.3,22,0,82,1,2,8.8,41998,734765.4,308914.1,20.87,92.26,4,1996.03,
20331,Teknaf,1996,4,33.5,23.9,83,83,0.6,2.1,8,41998,734765.4,308914.1,20.87,92.26,4,1996.04,
20332,Teknaf,1996,5,33.9,26,261,86,0.8,4,6.7,41998,734765.4,308914.1,20.87,92.26,4,1996.05,
20333,Teknaf,1996,6,33.6,25.6,649,87,0.8,4.8,5.2,41998,734765.4,308914.1,20.87,92.26,4,1996.06,1
20334,Teknaf,1996,7,33,25.6,1212,90,0.7,5.9,3.7,41998,734765.4,308914.1,20.87,92.26,4,1996.07,1
20335,Teknaf,1996,8,32.5,25,866,91,0.7,6.3,2.7,41998,734765.4,308914.1,20.87,92.26,4,1996.08,1
20336,Teknaf,1996,9,34.8,25.4,458,89,0.6,5,5.1,41998,734765.4,308914.1,20.87,92.26,4,1996.09,
20337,Teknaf,1996,10,34.2,24.5,687,85,0.5,3.4,6.4,41998,734765.4,308914.1,20.87,92.26,4,1996.1,1
20338,Teknaf,1996,11,32,21.1,18,80,0.4,1.9,7.9,41998,734765.4,308914.1,20.87,92.26,4,1996.11,
20339,Teknaf,1996,12,31.8,17.5,0,73,0.4,1.1,8.9,41998,734765.4,308914.1,20.87,92.26,4,1996.12,
20340,Teknaf,1997,1,29.2,15,0,63,0.7,0.6,9.4,41998,734765.4,308914.1,20.87,92.26,4,1997.01,
20341,Teknaf,1997,2,30.2,16.3,48,72,0.7,0.8,9.2,41998,734765.4,308914.1,20.87,92.26,4,1997.02,
20342,Teknaf,1997,3,32,20.9,33,80,0.8,1.9,7.5,41998,734765.4,308914.1,20.87,92.26,4,1997.03,
20343,Teknaf,1997,4,32,22,49,80,0.7,2.2,8.2,41998,734765.4,308914.1,20.87,92.26,4,1997.04,
20344,Teknaf,1997,5,35.2,24.6,243,82,1.5,3.4,7.8,41998,734765.4,308914.1,20.87,92.26,4,1997.05,
20345,Teknaf,1997,6,33,25.8,585,89,0.7,5.9,2.2,41998,734765.4,308914.1,20.87,92.26,4,1997.06,1
20346,Teknaf,1997,7,32.4,25.5,1353,93,0.8,7.1,1.6,41998,734765.4,308914.1,20.87,92.26,4,1997.07,1
20347,Teknaf,1997,8,33.8,26,742,90,0.8,5.6,4.7,41998,734765.4,308914.1,20.87,92.26,4,1997.08,1
20348,Teknaf,1997,9,33.5,25.3,666,89,0.6,4.8,5.9,41998,734765.4,308914.1,20.87,92.26,4,1997.09,1
20349,Teknaf,1997,10,33,23.3,23,83,0.3,1.9,8.9,41998,734765.4,308914.1,20.87,92.26,4,1997.1,
20350,Teknaf,1997,11,33.5,21.5,49,79,0.5,2.5,8,41998,734765.4,308914.1,20.87,92.26,4,1997.11,
20351,Teknaf,1997,12,31.8,16.8,16,74,1.1,1.8,8.7,41998,734765.4,308914.1,20.87,92.26,4,1997.12,
20352,Teknaf,1998,1,30.7,14.6,2,77,0.9,1,9.4,41998,734765.4,308914.1,20.87,92.26,4,1998.01,
20353,Teknaf,1998,2,31,17.2,0,71,1.2,1.4,9,41998,734765.4,308914.1,20.87,92.26,4,1998.02,
20354,Teknaf,1998,3,35.2,20.2,13,66,1.1,1.9,9.1,41998,734765.4,308914.1,20.87,92.26,4,1998.03,
20355,Teknaf,1998,4,35.4,23.5,88,80,0.5,2.1,10.2,41998,734765.4,308914.1,20.87,92.26,4,1998.04,
20356,Teknaf,1998,5,36.2,26,429,83,1.4,3.9,6.6,41998,734765.4,308914.1,20.87,92.26,4,1998.05,1
20357,Teknaf,1998,6,34,27,486,87,1,5.5,4.6,41998,734765.4,308914.1,20.87,92.26,4,1998.06,1
20358,Teknaf,1998,7,32.2,25.8,1195,91,0.5,6.2,3.1,41998,734765.4,308914.1,20.87,92.26,4,1998.07,1
20359,Teknaf,1998,8,32.6,25.8,1474,91,0.3,6.6,2.3,41998,734765.4,308914.1,20.87,92.26,4,1998.08,1
20360,Teknaf,1998,9,35,25.7,320,88,0.3,4.4,4.9,41998,734765.4,308914.1,20.87,92.26,4,1998.09,
20361,Teknaf,1998,10,35.3,25.6,159,85,0.5,2.7,8,41998,734765.4,308914.1,20.87,92.26,4,1998.1,
20362,Teknaf,1998,11,34,23.4,79,82,0.6,2.2,8.7,41998,734765.4,308914.1,20.87,92.26,4,1998.11,
20363,Teknaf,1998,12,31,17.4,0,70,0.3,0.1,9.7,41998,734765.4,308914.1,20.87,92.26,4,1998.12,
20364,Teknaf,1999,1,30.8,15.3,0,65,0.5,0.4,10.4,41998,734765.4,308914.1,20.87,92.26,4,1999.01,
20365,Teknaf,1999,2,36.2,17.8,0,68,1.1,0.8,9.9,41998,734765.4,308914.1,20.87,92.26,4,1999.02,
20366,Teknaf,1999,3,35.4,20.9,0,75,1.1,1,9.5,41998,734765.4,308914.1,20.87,92.26,4,1999.03,
20367,Teknaf,1999,4,34.5,25.4,0,77,0.8,2.4,8.2,41998,734765.4,308914.1,20.87,92.26,4,1999.04,
20368,Teknaf,1999,5,35,25.4,629,85,0.9,5,4.6,41998,734765.4,308914.1,20.87,92.26,4,1999.05,1
20369,Teknaf,1999,6,34,25.9,982,90,1,6.2,2,41998,734765.4,308914.1,20.87,92.26,4,1999.06,1
20370,Teknaf,1999,7,32.2,25.5,771,92,0.8,6.3,2.1,41998,734765.4,308914.1,20.87,92.26,4,1999.07,1
20371,Teknaf,1999,8,32.5,25.4,1395,93,0.7,6.6,2.7,41998,734765.4,308914.1,20.87,92.26,4,1999.08,1
20372,Teknaf,1999,9,33.2,25.1,513,90,0.5,5.2,5,41998,734765.4,308914.1,20.87,92.26,4,1999.09,1
20373,Teknaf,1999,10,33.2,25,392,87,0.5,4,6.6,41998,734765.4,308914.1,20.87,92.26,4,1999.1,
20374,Teknaf,1999,11,32,20.6,2,79,0.4,0.5,9.9,41998,734765.4,308914.1,20.87,92.26,4,1999.11,
20375,Teknaf,1999,12,31,17.9,36,75,0.5,1.3,8.9,41998,734765.4,308914.1,20.87,92.26,4,1999.12,
20376,Teknaf,2000,1,32,14.6,2,70,0.7,0.2,9.9,41998,734765.4,308914.1,20.87,92.26,4,2000.01,
20377,Teknaf,2000,2,33,17,0,62,1.3,1.5,9.1,41998,734765.4,308914.1,20.87,92.26,4,2000.02,
20378,Teknaf,2000,3,38,20.7,0,75,0.8,2.2,8.3,41998,734765.4,308914.1,20.87,92.26,4,2000.03,
20379,Teknaf,2000,4,34.6,24.3,27,78,1.4,1.9,9.1,41998,734765.4,308914.1,20.87,92.26,4,2000.04,
20380,Teknaf,2000,5,33.7,24.8,600,85,0.8,4.8,5.5,41998,734765.4,308914.1,20.87,92.26,4,2000.05,1
20381,Teknaf,2000,6,35,25.4,1091,89,0.9,6.2,3.9,41998,734765.4,308914.1,20.87,92.26,4,2000.06,1
20382,Teknaf,2000,7,33.2,25.2,1457,90,0.7,6.3,3.5,41998,734765.4,308914.1,20.87,92.26,4,2000.07,1
20383,Teknaf,2000,8,33,25.4,1008,87,0.8,6,5.8,41998,734765.4,308914.1,20.87,92.26,4,2000.08,1
20384,Teknaf,2000,9,33,24.8,363,88,0.5,5.4,4.6,41998,734765.4,308914.1,20.87,92.26,4,2000.09,
20385,Teknaf,2000,10,34,24.8,422,85,0.5,3.8,7.1,41998,734765.4,308914.1,20.87,92.26,4,2000.1,
20386,Teknaf,2000,11,32,20.6,17,76,0.4,1.2,9.6,41998,734765.4,308914.1,20.87,92.26,4,2000.11,
20387,Teknaf,2000,12,29.4,15.8,0,63,0.3,0.3,10,41998,734765.4,308914.1,20.87,92.26,4,2000.12,
20388,Teknaf,2001,1,28.8,13.6,0,64,0.7,0.2,10.2,41998,734765.4,308914.1,20.87,92.26,4,2001.01,
20389,Teknaf,2001,2,33,17.2,10,71,0.8,0.6,9.6,41998,734765.4,308914.1,20.87,92.26,4,2001.02,
20390,Teknaf,2001,3,37.4,20.7,0,65,1.3,0.7,9.9,41998,734765.4,308914.1,20.87,92.26,4,2001.03,
20391,Teknaf,2001,4,35,24.5,0,77,1.1,1.8,9.9,41998,734765.4,308914.1,20.87,92.26,4,2001.04,
20392,Teknaf,2001,5,34.4,24.9,174,82,0.7,4.4,7.2,41998,734765.4,308914.1,20.87,92.26,4,2001.05,
20393,Teknaf,2001,6,33,25.1,1759,93,1.2,7.2,2.8,41998,734765.4,308914.1,20.87,92.26,4,2001.06,1
20394,Teknaf,2001,7,31.8,25.4,1236,92,1,7.1,2,41998,734765.4,308914.1,20.87,92.26,4,2001.07,1
20395,Teknaf,2001,8,32.8,25.7,684,90,1.2,6.5,4.9,41998,734765.4,308914.1,20.87,92.26,4,2001.08,1
20396,Teknaf,2001,9,33.8,25.4,386,88,0.4,5,6.4,41998,734765.4,308914.1,20.87,92.26,4,2001.09,
20397,Teknaf,2001,10,34.4,25.2,215,86,0.2,3.8,7.4,41998,734765.4,308914.1,20.87,92.26,4,2001.1,
20398,Teknaf,2001,11,33,22.2,130,83,0.2,2.5,7.6,41998,734765.4,308914.1,20.87,92.26,4,2001.11,
20399,Teknaf,2001,12,30.5,16,1,74,0.2,1.7,8.6,41998,734765.4,308914.1,20.87,92.26,4,2001.12,
20400,Teknaf,2002,1,29.7,16.1,2,73,0.4,1.2,8.5,41998,734765.4,308914.1,20.87,92.26,4,2002.01,
20401,Teknaf,2002,2,35,16.5,0,63,1.3,0.4,8.3,41998,734765.4,308914.1,20.87,92.26,4,2002.02,
20402,Teknaf,2002,3,36.2,20.2,46,69,1,0.9,10,41998,734765.4,308914.1,20.87,92.26,4,2002.03,
20403,Teknaf,2002,4,35,23.6,8,77,0.9,2,10,41998,734765.4,308914.1,20.87,92.26,4,2002.04,
20404,Teknaf,2002,5,34,24.9,498,83,1.1,4.6,5.9,41998,734765.4,308914.1,20.87,92.26,4,2002.05,
20405,Teknaf,2002,6,33,25.7,808,89,0.8,5.8,3.8,41998,734765.4,308914.1,20.87,92.26,4,2002.06,1
20406,Teknaf,2002,7,33,25.2,1136,92,0.7,7.2,2.1,41998,734765.4,308914.1,20.87,92.26,4,2002.07,1
20407,Teknaf,2002,8,33.4,25.5,692,89,1.2,6.4,3.7,41998,734765.4,308914.1,20.87,92.26,4,2002.08,1
20408,Teknaf,2002,9,33.7,25.5,257,87,0.9,5.3,6.2,41998,734765.4,308914.1,20.87,92.26,4,2002.09,
20409,Teknaf,2002,10,34.2,24.1,340,86,0.5,2.7,6.8,41998,734765.4,308914.1,20.87,92.26,4,2002.1,
20410,Teknaf,2002,11,32.4,21.7,142,82,0.7,3.3,6.8,41998,734765.4,308914.1,20.87,92.26,4,2002.11,
20411,Teknaf,2002,12,31,16.7,0,73,0.1,0.5,8.9,41998,734765.4,308914.1,20.87,92.26,4,2002.12,
20412,Teknaf,2003,1,29.7,14.2,0,72,0.8,1.1,8.9,41998,734765.4,308914.1,20.87,92.26,4,2003.01,
20413,Teknaf,2003,2,33.5,16.9,0,67,0.8,0.8,9.4,41998,734765.4,308914.1,20.87,92.26,4,2003.02,
20414,Teknaf,2003,3,33.5,19.5,17,73,1,1.2,8.4,41998,734765.4,308914.1,20.87,92.26,4,2003.03,
20415,Teknaf,2003,4,35,24.8,0,79,1,2,9.1,41998,734765.4,308914.1,20.87,92.26,4,2003.04,
20416,Teknaf,2003,5,34.5,25.9,221,84,0.9,4.1,5.6,41998,734765.4,308914.1,20.87,92.26,4,2003.05,
20417,Teknaf,2003,6,33.3,24.6,1638,93,1.1,7.2,1.7,41998,734765.4,308914.1,20.87,92.26,4,2003.06,1
20418,Teknaf,2003,7,32.5,25.7,822,88,1,5.8,4.8,41998,734765.4,308914.1,20.87,92.26,4,2003.07,1
20419,Teknaf,2003,8,33.5,25.5,895,90,0.9,6.3,4.8,41998,734765.4,308914.1,20.87,92.26,4,2003.08,1
20420,Teknaf,2003,9,32.5,25.5,669,89,0.6,5,5.3,41998,734765.4,308914.1,20.87,92.26,4,2003.09,1
20421,Teknaf,2003,10,34,25.1,181,85,0.4,3.7,7.4,41998,734765.4,308914.1,20.87,92.26,4,2003.1,
20422,Teknaf,2003,11,33.2,19,0,75,0.3,0.1,10.5,41998,734765.4,308914.1,20.87,92.26,4,2003.11,
20423,Teknaf,2003,12,31,17.3,8,75,0.4,1.3,8.8,41998,734765.4,308914.1,20.87,92.26,4,2003.12,
20424,Teknaf,2004,1,30.6,15.2,0,74,0.8,0.8,9.2,41998,734765.4,308914.1,20.87,92.26,4,2004.01,
20425,Teknaf,2004,2,31.5,15.6,0,69,1.1,0.6,10.2,41998,734765.4,308914.1,20.87,92.26,4,2004.02,
20426,Teknaf,2004,3,34.5,21.2,0,76,1.1,1.8,8.2,41998,734765.4,308914.1,20.87,92.26,4,2004.03,
20427,Teknaf,2004,4,32.8,24.2,103,80,0.8,2.9,8.2,41998,734765.4,308914.1,20.87,92.26,4,2004.04,
20428,Teknaf,2004,5,36,25.3,437,82,0.8,3.7,7.4,41998,734765.4,308914.1,20.87,92.26,4,2004.05,1
20429,Teknaf,2004,6,34,25.8,680,88,0.7,6.4,3.7,41998,734765.4,308914.1,20.87,92.26,4,2004.06,1
20430,Teknaf,2004,7,32.5,25.3,899,90,0.6,6.5,3.3,41998,734765.4,308914.1,20.87,92.26,4,2004.07,1
20431,Teknaf,2004,8,32.8,25.4,1162,92,0.5,6.5,3.8,41998,734765.4,308914.1,20.87,92.26,4,2004.08,1
20432,Teknaf,2004,9,33,25.3,379,89,0.4,4.9,4.5,41998,734765.4,308914.1,20.87,92.26,4,2004.09,
20433,Teknaf,2004,10,33.9,24.2,472,86,0.3,3,7.1,41998,734765.4,308914.1,20.87,92.26,4,2004.1,1
20434,Teknaf,2004,11,32.5,19.6,9,75,0.3,0.5,9.8,41998,734765.4,308914.1,20.87,92.26,4,2004.11,
20435,Teknaf,2004,12,30.9,17,0,74,0.2,0.3,9.3,41998,734765.4,308914.1,20.87,92.26,4,2004.12,
20436,Teknaf,2005,1,30.7,15.2,0,72,0.5,0.6,9,41998,734765.4,308914.1,20.87,92.26,4,2005.01,
20437,Teknaf,2005,2,33,18.3,0,70,0.6,0.6,10.5,41998,734765.4,308914.1,20.87,92.26,4,2005.02,
20438,Teknaf,2005,3,33.4,21.7,10,79,0.5,1.6,9.1,41998,734765.4,308914.1,20.87,92.26,4,2005.03,
20439,Teknaf,2005,4,37.8,24.7,77,80,0.5,2.1,9.4,41998,734765.4,308914.1,20.87,92.26,4,2005.04,
20440,Teknaf,2005,5,34.5,25.7,113,79,0.3,2.9,9.1,41998,734765.4,308914.1,20.87,92.26,4,2005.05,
20441,Teknaf,2005,6,34.8,26.4,1023,86,0.5,6,3.9,41998,734765.4,308914.1,20.87,92.26,4,2005.06,1
20442,Teknaf,2005,7,32.6,25.6,953,90,0.6,6.7,4.1,41998,734765.4,308914.1,20.87,92.26,4,2005.07,1
20443,Teknaf,2005,8,32.4,25.2,1356,94,0.4,7.2,1.8,41998,734765.4,308914.1,20.87,92.26,4,2005.08,1
20444,Teknaf,2005,9,34.2,25.5,273,88,0.4,5.7,5.1,41998,734765.4,308914.1,20.87,92.26,4,2005.09,
20445,Teknaf,2005,10,34,25.1,113,85,0.3,3.6,7.4,41998,734765.4,308914.1,20.87,92.26,4,2005.1,
20446,Teknaf,2005,11,32,20.7,14,79,0.2,1.6,8.8,41998,734765.4,308914.1,20.87,92.26,4,2005.11,
20447,Teknaf,2005,12,30.5,18.9,60,80,0.1,3.1,6.9,41998,734765.4,308914.1,20.87,92.26,4,2005.12,
20448,Teknaf,2006,1,29.7,14.7,0,75,0.4,0.6,9.2,41998,734765.4,308914.1,20.87,92.26,4,2006.01,
20449,Teknaf,2006,2,31,17.5,0,78,0.5,0.6,8.7,41998,734765.4,308914.1,20.87,92.26,4,2006.02,
20450,Teknaf,2006,3,36.1,21.1,0,73,0.1,1.6,8.5,41998,734765.4,308914.1,20.87,92.26,4,2006.03,
20451,Teknaf,2006,4,34.4,24.3,31,78,0.1,2.1,8.8,41998,734765.4,308914.1,20.87,92.26,4,2006.04,
20452,Teknaf,2006,5,34,25.4,724,83,0.1,2.9,6.6,41998,734765.4,308914.1,20.87,92.26,4,2006.05,1
20453,Teknaf,2006,6,33,26.1,491,88,0.9,6,4.1,41998,734765.4,308914.1,20.87,92.26,4,2006.06,1
20454,Teknaf,2006,7,32.7,25.5,1650,91,1.3,6.7,2.6,41998,734765.4,308914.1,20.87,92.26,4,2006.07,1
20455,Teknaf,2006,8,32.6,24.9,732,90,1.8,7.2,4,41998,734765.4,308914.1,20.87,92.26,4,2006.08,1
20456,Teknaf,2006,9,33.1,25.3,824,88,1.2,5.7,5.1,41998,734765.4,308914.1,20.87,92.26,4,2006.09,1
20457,Teknaf,2006,10,33.2,25.2,237,85,0.3,3.6,7.6,41998,734765.4,308914.1,20.87,92.26,4,2006.1,
20458,Teknaf,2006,11,33.5,21.4,43,78,0.6,1.6,8.1,41998,734765.4,308914.1,20.87,92.26,4,2006.11,
20459,Teknaf,2006,12,29.7,16.2,0,72,0.6,3.1,8.2,41998,734765.4,308914.1,20.87,92.26,4,2006.12,
20460,Teknaf,2007,1,28.9,13.7,0,68,0.9,0.5,8.5,41998,734765.4,308914.1,20.87,92.26,4,2007.01,
20461,Teknaf,2007,2,33,17.2,8,69,1.2,1.4,8,41998,734765.4,308914.1,20.87,92.26,4,2007.02,
20462,Teknaf,2007,3,33.8,19.5,0,67,1.8,0.6,9.2,41998,734765.4,308914.1,20.87,92.26,4,2007.03,
20463,Teknaf,2007,4,32.8,23.6,69,79,1.1,3,9.1,41998,734765.4,308914.1,20.87,92.26,4,2007.04,
20464,Teknaf,2007,5,34.7,25.9,290,84,1.1,4.9,6.6,41998,734765.4,308914.1,20.87,92.26,4,2007.05,
20465,Teknaf,2007,6,34.7,26.1,598,85,1.2,5.6,6.3,41998,734765.4,308914.1,20.87,92.26,4,2007.06,1
20466,Teknaf,2007,7,32.2,25.3,1586,90,1.1,7.1,2.8,41998,734765.4,308914.1,20.87,92.26,4,2007.07,1
20467,Teknaf,2007,8,32.6,25.4,628,89,1.1,6.8,3.9,41998,734765.4,308914.1,20.87,92.26,4,2007.08,1
20468,Teknaf,2007,9,33,25.5,459,88,1.1,6.1,4.1,41998,734765.4,308914.1,20.87,92.26,4,2007.09,
20469,Teknaf,2007,10,33.4,24,622,88,0.5,4.1,6.1,41998,734765.4,308914.1,20.87,92.26,4,2007.1,1
20470,Teknaf,2007,11,32.6,22.4,205,84,0.4,2.6,7.1,41998,734765.4,308914.1,20.87,92.26,4,2007.11,1
20471,Teknaf,2007,12,29.8,16.3,0,74,0.5,1.6,7.7,41998,734765.4,308914.1,20.87,92.26,4,2007.12,
20472,Teknaf,2008,1,29.2,15.3,60,73,0.8,0.8,8.1,41998,734765.4,308914.1,20.87,92.26,4,2008.01,
20473,Teknaf,2008,2,30.5,15.4,7,68,1.2,0.7,8.8,41998,734765.4,308914.1,20.87,92.26,4,2008.02,
20474,Teknaf,2008,3,32.4,20.6,0,82,1.1,1.5,7.9,41998,734765.4,308914.1,20.87,92.26,4,2008.03,
20475,Teknaf,2008,4,35,23.2,0,77,1.5,1.7,9.1,41998,734765.4,308914.1,20.87,92.26,4,2008.04,
20476,Teknaf,2008,5,36,24.5,335,81,0.9,4.8,5.7,41998,734765.4,308914.1,20.87,92.26,4,2008.05,
